regime,subset,unit,cycle,parameter,component,hs,theta_true,theta_hat,truth_label,pred_label,truth_component_stage,pred_component_stage,truth_stage,pred_stage,reconstruction_score,unknown
test_id,DS04_id,6,60,LPT_eff_mod,6,0,0,-0.00286501802969323,0,0,0,0,3,2,0.124281512925961,0
test_id,DS04_id,6,60,LPT_flow_mod,7,0,0,-0,0,0,0,0,3,2,0.124281512925961,0
test_id,DS04_id,6,60,LPC_eff_mod,8,0,0,-0.00495188336123145,0,1,0,1,3,2,0.124281512925961,0
test_id,DS04_id,6,60,LPC_flow_mod,9,0,0,-0,0,0,0,0,3,2,0.124281512925961,0
test_id,DS04_id,6,61,HPT_eff_mod,1,0,0,-0,0,0,0,0,3,3,0.191117256393591,0
test_id,DS04_id,6,61,fan_eff_mod,2,0,-0.105350018019383,-0.0942952657432928,1,1,2,2,3,3,0.191117256393591,0
test_id,DS04_id,6,61,fan_flow_mod,3,0,-0.151743795180894,-0.133681951312053,1,1,3,3,3,3,0.191117256393591,0
test_id,DS04_id,6,61,HPC_eff_mod,4,0,0,-0.000631679312080813,0,0,0,0,3,3,0.191117256393591,0
test_id,DS04_id,6,61,HPC_flow_mod,5,0,0,-0.000367387968676181,0,0,0,0,3,3,0.191117256393591,0
test_id,DS04_id,6,61,LPT_eff_mod,6,0,0,-0.00286501802969323,0,0,0,0,3,3,0.191117256393591,0
test_id,DS04_id,6,61,LPT_flow_mod,7,0,0,-0,0,0,0,0,3,3,0.191117256393591,0
test_id,DS04_id,6,61,LPC_eff_mod,8,0,0,-0.00495188336123145,0,1,0,1,3,3,0.191117256393591,0
test_id,DS04_id,6,61,LPC_flow_mod,9,0,0,-0,0,0,0,0,3,3,0.191117256393591,0
test_id,DS04_id,6,62,HPT_eff_mod,1,0,0,-0,0,0,0,0,3,3,0.193870146857195,0
test_id,DS04_id,6,62,fan_eff_mod,2,0,-0.115539845135544,-0.10093149803458,1,1,2,2,3,3,0.193870146857195,0
test_id,DS04_id,6,62,fan_flow_mod,3,0,-0.163828677000025,-0.133681951312053,1,1,3,3,3,3,0.193870146857195,0
test_id,DS04_id,6,62,HPC_eff_mod,4,0,0,-0.000631679312080813,0,0,0,0,3,3,0.193870146857195,0
test_id,DS04_id,6,62,HPC_flow_mod,5,0,0,-0.000367387968676181,0,0,0,0,3,3,0.193870146857195,0
test_id,DS04_id,6,62,LPT_eff_mod,6,0,0,-0.00286501802969323,0,0,0,0,3,3,0.193870146857195,0
test_id,DS04_id,6,62,LPT_flow_mod,7,0,0,-0,0,0,0,0,3,3,0.193870146857195,0
test_id,DS04_id,6,62,LPC_eff_mod,8,0,0,-0.00495188336123145,0,1,0,1,3,3,0.193870146857195,0
test_id,DS04_id,6,62,LPC_flow_mod,9,0,0,-0,0,0,0,0,3,3,0.193870146857195,0
test_id,DS04_id,6,63,HPT_eff_mod,1,0,0,-0,0,0,0,0,3,3,0.0528569053733385,0
test_id,DS04_id,6,63,fan_eff_mod,2,0,-0.127262212802641,-0.11739457577009,1,1,2,2,3,3,0.0528569053733385,0
test_id,DS04_id,6,63,fan_flow_mod,3,0,-0.182779236348057,-0.165553899104786,1,1,3,3,3,3,0.0528569053733385,0
test_id,DS04_id,6,63,HPC_eff_mod,4,0,0,-0.000631679312080813,0,0,0,0,3,3,0.0528569053733385,0
test_id,DS04_id,6,63,HPC_flow_mod,5,0,0,-0.000367387968676181,0,0,0,0,3,3,0.0528569053733385,0
test_id,DS04_id,6,63,LPT_eff_mod,6,0,0,-0.00286501802969323,0,0,0,0,3,3,0.0528569053733385,0
test_id,DS04_id,6,63,LPT_flow_mod,7,0,0,-0,0,0,0,0,3,3,0.0528569053733385,0
test_id,DS04_id,6,63,LPC_eff_mod,8,0,0,-0.006989355720853,0,1,0,1,3,3,0.0528569053733385,0
test_id,DS04_id,6,63,LPC_flow_mod,9,0,0,-0,0,0,0,0,3,3,0.0528569053733385,0
test_id,DS04_id,6,64,HPT_eff_mod,1,0,0,-0,0,0,0,0,3,3,0.11279007996825,0
test_id,DS04_id,6,64,fan_eff_mod,2,0,-0.141019278253753,-0.130438521189606,1,1,3,2,3,3,0.11279007996825,0
test_id,DS04_id,6,64,fan_flow_mod,3,0,-0.194388927092216,-0.176949460383863,1,1,3,3,3,3,0.11279007996825,0
test_id,DS04_id,6,64,HPC_eff_mod,4,0,0,-0.000631679312080813,0,0,0,0,3,3,0.11279007996825,0
test_id,DS04_id,6,64,HPC_flow_mod,5,0,0,-0.000367387968676181,0,0,0,0,3,3,0.11279007996825,0
test_id,DS04_id,6,64,LPT_eff_mod,6,0,0,-0.00286501802969323,0,0,0,0,3,3,0.11279007996825,0
test_id,DS04_id,6,64,LPT_flow_mod,7,0,0,-0,0,0,0,0,3,3,0.11279007996825,0
test_id,DS04_id,6,64,LPC_eff_mod,8,0,0,-0.006989355720853,0,1,0,1,3,3,0.11279007996825,0
test_id,DS04_id,6,64,LPC_flow_mod,9,0,0,-0,0,0,0,0,3,3,0.11279007996825,0
test_id,DS04_id,6,65,HPT_eff_mod,1,0,0,-0,0,0,0,0,3,3,0.0834128395173114,0
test_id,DS04_id,6,65,fan_eff_mod,2,0,-0.154351743943042,-0.143276065560742,1,1,3,3,3,3,0.0834128395173114,0
test_id,DS04_id,6,65,fan_flow_mod,3,0,-0.214088398176274,-0.196048800921337,1,1,3,3,3,3,0.0834128395173114,0
test_id,DS04_id,6,65,HPC_eff_mod,4,0,0,-0.000631679312080813,0,0,0,0,3,3,0.0834128395173114,0
test_id,DS04_id,6,65,HPC_flow_mod,5,0,0,-0.000367387968676181,0,0,0,0,3,3,0.0834128395173114,0
test_id,DS04_id,6,65,LPT_eff_mod,6,0,0,-0.00286501802969323,0,0,0,0,3,3,0.0834128395173114,0
test_id,DS04_id,6,65,LPT_flow_mod,7,0,0,-0,0,0,0,0,3,3,0.0834128395173114,0
test_id,DS04_id,6,65,LPC_eff_mod,8,0,0,-0.006989355720853,0,1,0,1,3,3,0.0834128395173114,0
test_id,DS04_id,6,65,LPC_flow_mod,9,0,0,-0,0,0,0,0,3,3,0.0834128395173114,0
test_id,DS04_id,6,66,HPT_eff_mod,1,0,0,-0,0,0,0,0,3,3,0.0597935379070302,0
test_id,DS04_id,6,66,fan_eff_mod,2,0,-0.171494988601805,-0.163983356734416,1,1,3,3,3,3,0.0597935379070302,0
test_id,DS04_id,6,66,fan_flow_mod,3,0,-0.230065224600089,-0.215545639878573,1,1,3,3,3,3,0.0597935379070302,0
test_id,DS04_id,6,66,HPC_eff_mod,4,0,0,-0.000631679312080813,0,0,0,0,3,3,0.0597935379070302,0
test_id,DS04_id,6,66,HPC_flow_mod,5,0,0,-0.00135292185021294,0,0,0,0,3,3,0.0597935379070302,0
test_id,DS04_id,6,66,LPT_eff_mod,6,0,0,-0.00286501802969323,0,0,0,0,3,3,0.0597935379070302,0
test_id,DS04_id,6,66,LPT_flow_mod,7,0,0,-0,0,0,0,0,3,3,0.0597935379070302,0
test_id,DS04_id,6,66,LPC_eff_mod,8,0,0,-0.006989355720853,0,1,0,1,3,3,0.0597935379070302,0
test_id,DS04_id,6,66,LPC_flow_mod,9,0,0,-0,0,0,0,0,3,3,0.0597935379070302,0
test_id,DS04_id,6,67,HPT_eff_mod,1,0,0,-0,0,0,0,0,3,3,0.670223757529436,1
test_id,DS04_id,6,67,fan_eff_mod,2,0,-0.187868589614526,-0.165321358836797,1,1,3,3,3,3,0.670223757529436,1
test_id,DS04_id,6,67,fan_flow_mod,3,0,-0.251923391154792,-0.219680510329842,1,1,3,3,3,3,0.670223757529436,1
test_id,DS04_id,6,67,HPC_eff_mod,4,0,0,-0.00166951735046087,0,0,0,0,3,3,0.670223757529436,1
test_id,DS04_id,6,67,HPC_flow_mod,5,0,0,-0.00135292185021294,0,0,0,0,3,3,0.670223757529436,1
test_id,DS04_id,6,67,LPT_eff_mod,6,0,0,-0.00286501802969323,0,0,0,0,3,3,0.670223757529436,1
test_id,DS04_id,6,67,LPT_flow_mod,7,0,0,-0,0,0,0,0,3,3,0.670223757529436,1
test_id,DS04_id,6,67,LPC_eff_mod,8,0,0,-0.00825937855521854,0,1,0,1,3,3,0.670223757529436,1
test_id,DS04_id,6,67,LPC_flow_mod,9,0,0,-0,0,0,0,0,3,3,0.670223757529436,1
test_id,DS04_id,6,68,HPT_eff_mod,1,0,0,-0,0,0,0,0,3,3,0.409631552802041,0
test_id,DS04_id,6,68,fan_eff_mod,2,0,-0.209119589875729,-0.185525351144043,1,1,3,3,3,3,0.409631552802041,0
test_id,DS04_id,6,68,fan_flow_mod,3,0,-0.269902406574478,-0.219680510329842,1,1,3,3,3,3,0.409631552802041,0
test_id,DS04_id,6,68,HPC_eff_mod,4,0,0,-0.00166951735046087,0,0,0,0,3,3,0.409631552802041,0
test_id,DS04_id,6,68,HPC_flow_mod,5,0,0,-0.00135292185021294,0,0,0,0,3,3,0.409631552802041,0
test_id,DS04_id,6,68,LPT_eff_mod,6,0,0,-0.00286501802969323,0,0,0,0,3,3,0.409631552802041,0
test_id,DS04_id,6,68,LPT_flow_mod,7,0,0,-0,0,0,0,0,3,3,0.409631552802041,0
test_id,DS04_id,6,68,LPC_eff_mod,8,0,0,-0.00825937855521854,0,1,0,1,3,3,0.409631552802041,0
test_id,DS04_id,6,68,LPC_flow_mod,9,0,0,-0,0,0,0,0,3,3,0.409631552802041,0
test_id,DS04_id,6,69,HPT_eff_mod,1,0,0,-0,0,0,0,0,3,3,0.307346008589766,0
test_id,DS04_id,6,69,fan_eff_mod,2,0,-0.230036237918749,-0.19338482200767,1,1,3,3,3,3,0.307346008589766,0
test_id,DS04_id,6,69,fan_flow_mod,3,0,-0.292559482658239,-0.219680510329842,1,1,3,3,3,3,0.307346008589766,0
test_id,DS04_id,6,69,HPC_eff_mod,4,0,0,-0.00166951735046087,0,0,0,0,3,3,0.307346008589766,0
test_id,DS04_id,6,69,HPC_flow_mod,5,0,0,-0.00135292185021294,0,0,0,0,3,3,0.307346008589766,0
test_id,DS04_id,6,69,LPT_eff_mod,6,0,0,-0.00286501802969323,0,0,0,0,3,3,0.307346008589766,0
test_id,DS04_id,6,69,LPT_flow_mod,7,0,0,-0,0,0,0,0,3,3,0.307346008589766,0
test_id,DS04_id,6,69,LPC_eff_mod,8,0,0,-0.00825937855521854,0,1,0,1,3,3,0.307346008589766,0
test_id,DS04_id,6,69,LPC_flow_mod,9,0,0,-0,0,0,0,0,3,3,0.307346008589766,0
test_id,DS04_id,6,70,HPT_eff_mod,1,0,0,-0,0,0,0,0,3,3,0.521065812488206,0
test_id,DS04_id,6,70,fan_eff_mod,2,0,-0.254839458021139,-0.245730713350405,1,1,3,3,3,3,0.521065812488206,0
test_id,DS04_id,6,70,fan_flow_mod,3,0,-0.321895272096346,-0.306725945930037,1,1,3,3,3,3,0.521065812488206,0
test_id,DS04_id,6,70,HPC_eff_mod,4,0,0,-0.00422701240034081,0,0,0,0,3,3,0.521065812488206,0
test_id,DS04_id,6,70,HPC_flow_mod,5,0,0,-0.00289082379548603,0,0,0,0,3,3,0.521065812488206,0
test_id,DS04_id,6,70,LPT_eff_mod,6,0,0,-0.00286501802969323,0,0,0,0,3,3,0.521065812488206,0
test_id,DS04_id,6,70,LPT_flow_mod,7,0,0,-0,0,0,0,0,3,3,0.521065812488206,0
test_id,DS04_id,6,70,LPC_eff_mod,8,0,0,-0.00825937855521854,0,1,0,1,3,3,0.521065812488206,0
test_id,DS04_id,6,70,LPC_flow_mod,9,0,0,-0,0,0,0,0,3,3,0.521065812488206,0
test_id,DS04_id,6,71,HPT_eff_mod,1,0,0,-0,0,0,0,0,3,3,0.52901449148947,0
test_id,DS04_id,6,71,fan_eff_mod,2,0,-0.282093247087166,-0.264597288322075,1,1,3,3,3,3,0.52901449148947,0
test_id,DS04_id,6,71,fan_flow_mod,3,0,-0.35069879043563,-0.306725945930037,1,1,3,3,3,3,0.52901449148947,0
test_id,DS04_id,6,71,HPC_eff_mod,4,0,0,-0.00422701240034081,0,0,0,0,3,3,0.52901449148947,0
test_id,DS04_id,6,71,HPC_flow_mod,5,0,0,-0.00289082379548603,0,0,0,0,3,3,0.52901449148947,0
test_id,DS04_id,6,71,LPT_eff_mod,6,0,0,-0.00286501802969323,0,0,0,0,3,3,0.52901449148947,0
test_id,DS04_id,6,71,LPT_flow_mod,7,0,0,-0,0,0,0,0,3,3,0.52901449148947,0
test_id,DS04_id,6,71,LPC_eff_mod,8,0,0,-0.00825937855521854,0,1,0,1,3,3,0.52901449148947,0
test_id,DS04_id,6,71,LPC_flow_mod,9,0,0,-0,0,0,0,0,3,3,0.52901449148947,0
test_id,DS04_id,6,72,HPT_eff_mod,1,0,0,-0,0,0,0,0,3,3,0.14367284194341,0
test_id,DS04_id,6,72,fan_eff_mod,2,0,-0.311223904598584,-0.291477458542759,1,1,3,3,3,3,0.14367284194341,0
test_id,DS04_id,6,72,fan_flow_mod,3,0,-0.381012699618305,-0.33634661697048,1,1,3,3,3,3,0.14367284194341,0
test_id,DS04_id,6,72,HPC_eff_mod,4,0,0,-0.00884544818329237,0,0,0,0,3,3,0.14367284194341,0
test_id,DS04_id,6,72,HPC_flow_mod,5,0,0,-0.00725629990173093,0,0,0,0,3,3,0.14367284194341,0
test_id,DS04_id,6,72,LPT_eff_mod,6,0,0,-0.00286501802969323,0,0,0,0,3,3,0.14367284194341,0
test_id,DS04_id,6,72,LPT_flow_mod,7,0,0,-0,0,0,0,0,3,3,0.14367284194341,0
test_id,DS04_id,6,72,LPC_eff_mod,8,0,0,-0.00825937855521854,0,1,0,1,3,3,0.14367284194341,0
test_id,DS04_id,6,72,LPC_flow_mod,9,0,0,-0,0,0,0,0,3,3,0.14367284194341,0
test_id,DS04_id,6,73,HPT_eff_mod,1,0,0,-0,0,0,0,0,3,3,1.20596962605813,1
test_id,DS04_id,6,73,fan_eff_mod,2,0,-0.345834727277375,-0.352006693572325,1,1,3,3,3,3,1.20596962605813,1
test_id,DS04_id,6,73,fan_flow_mod,3,0,-0.416275743098677,-0.431975364399821,1,1,3,3,3,3,1.20596962605813,1
test_id,DS04_id,6,73,HPC_eff_mod,4,0,0,-0.00884544818329237,0,0,0,0,3,3,1.20596962605813,1
test_id,DS04_id,6,73,HPC_flow_mod,5,0,0,-0.00746185703424788,0,0,0,0,3,3,1.20596962605813,1
test_id,DS04_id,6,73,LPT_eff_mod,6,0,0,-0.00286501802969323,0,0,0,0,3,3,1.20596962605813,1
test_id,DS04_id,6,73,LPT_flow_mod,7,0,0,-0,0,0,0,0,3,3,1.20596962605813,1
test_id,DS04_id,6,73,LPC_eff_mod,8,0,0,-0.00825937855521854,0,1,0,1,3,3,1.20596962605813,1
test_id,DS04_id,6,73,LPC_flow_mod,9,0,0,-0.00339880520511341,0,0,0,0,3,3,1.20596962605813,1
test_id,DS04_id,6,74,HPT_eff_mod,1,0,0,-0,0,0,0,0,3,3,1.20170117121202,1
test_id,DS04_id,6,74,fan_eff_mod,2,0,-0.38336387665822,-0.391208946477182,1,1,3,3,3,3,1.20170117121202,1
test_id,DS04_id,6,74,fan_flow_mod,3,0,-0.451162856279698,-0.431975364399821,1,1,3,3,3,3,1.20170117121202,1
test_id,DS04_id,6,74,HPC_eff_mod,4,0,0,-0.00884544818329237,0,0,0,0,3,3,1.20170117121202,1
test_id,DS04_id,6,74,HPC_flow_mod,5,0,0,-0.00746185703424788,0,0,0,0,3,3,1.20170117121202,1
test_id,DS04_id,6,74,LPT_eff_mod,6,0,0,-0.00286501802969323,0,0,0,0,3,3,1.20170117121202,1
test_id,DS04_id,6,74,LPT_flow_mod,7,0,0,-0,0,0,0,0,3,3,1.20170117121202,1
test_id,DS04_id,6,74,LPC_eff_mod,8,0,0,-0.00825937855521854,0,1,0,1,3,3,1.20170117121202,1
test_id,DS04_id,6,74,LPC_flow_mod,9,0,0,-0.00339880520511341,0,0,0,0,3,3,1.20170117121202,1
test_id,DS04_id,6,75,HPT_eff_mod,1,0,0,-0,0,0,0,0,3,3,0.196595216617615,0
test_id,DS04_id,6,75,fan_eff_mod,2,0,-0.42499121051282,-0.450606231222364,1,1,3,3,3,3,0.196595216617615,0
test_id,DS04_id,6,75,fan_flow_mod,3,0,-0.490978371614904,-0.513862572894152,1,1,3,3,3,3,0.196595216617615,0
test_id,DS04_id,6,75,HPC_eff_mod,4,0,0,-0.018230671361069,0,0,0,0,3,3,0.196595216617615,0
test_id,DS04_id,6,75,HPC_flow_mod,5,0,0,-0.0106579633813058,0,0,0,0,3,3,0.196595216617615,0
test_id,DS04_id,6,75,LPT_eff_mod,6,0,0,-0.00286501802969323,0,0,0,0,3,3,0.196595216617615,0
test_id,DS04_id,6,75,LPT_flow_mod,7,0,0,-0,0,0,0,0,3,3,0.196595216617615,0
test_id,DS04_id,6,75,LPC_eff_mod,8,0,0,-0.00825937855521854,0,1,0,1,3,3,0.196595216617615,0
test_id,DS04_id,6,75,LPC_flow_mod,9,0,0,-0.00741114922886157,0,0,0,0,3,3,0.196595216617615,0
test_id,DS04_id,6,76,HPT_eff_mod,1,0,0,-0,0,0,0,0,3,3,0.101252427419091,0
test_id,DS04_id,6,76,fan_eff_mod,2,0,-0.471549900221893,-0.495031802013682,1,1,3,3,3,3,0.101252427419091,0
test_id,DS04_id,6,76,fan_flow_mod,3,0,-0.533820635518997,-0.547731031507903,1,1,3,3,3,3,0.101252427419091,0
test_id,DS04_id,6,76,HPC_eff_mod,4,0,0,-0.018230671361069,0,0,0,0,3,3,0.101252427419091,0
test_id,DS04_id,6,76,HPC_flow_mod,5,0,0,-0.015683763729753,0,0,0,0,3,3,0.101252427419091,0
test_id,DS04_id,6,76,LPT_eff_mod,6,0,0,-0.00286501802969323,0,0,0,0,3,3,0.101252427419091,0
test_id,DS04_id,6,76,LPT_flow_mod,7,0,0,-0,0,0,0,0,3,3,0.101252427419091,0
test_id,DS04_id,6,76,LPC_eff_mod,8,0,0,-0.00825937855521854,0,1,0,1,3,3,0.101252427419091,0
test_id,DS04_id,6,76,LPC_flow_mod,9,0,0,-0.00741114922886157,0,0,0,0,3,3,0.101252427419091,0
test_id,DS04_id,6,77,HPT_eff_mod,1,0,0,-0,0,0,0,0,3,3,0.347960083483909,0
test_id,DS04_id,6,77,fan_eff_mod,2,0,-0.523461991664818,-0.575656256229558,1,1,3,3,3,3,0.347960083483909,0
test_id,DS04_id,6,77,fan_flow_mod,3,0,-0.580497841080575,-0.649852559871011,1,1,3,3,3,3,0.347960083483909,0
test_id,DS04_id,6,77,HPC_eff_mod,4,0,0,-0.018230671361069,0,0,0,0,3,3,0.347960083483909,0
test_id,DS04_id,6,77,HPC_flow_mod,5,0,0,-0.015683763729753,0,0,0,0,3,3,0.347960083483909,0
test_id,DS04_id,6,77,LPT_eff_mod,6,0,0,-0.00723413733286244,0,0,0,0,3,3,0.347960083483909,0
test_id,DS04_id,6,77,LPT_flow_mod,7,0,0,-0,0,0,0,0,3,3,0.347960083483909,0
test_id,DS04_id,6,77,LPC_eff_mod,8,0,0,-0.00825937855521854,0,1,0,1,3,3,0.347960083483909,0
test_id,DS04_id,6,77,LPC_flow_mod,9,0,0,-0.0092306561307282,0,0,0,0,3,3,0.347960083483909,0
test_id,DS04_id,6,78,HPT_eff_mod,1,0,0,-0,0,0,0,0,3,3,0.327879897366635,0
test_id,DS04_id,6,78,fan_eff_mod,2,0,-0.5811528595868,-0.60631619412223,1,1,3,3,3,3,0.327879897366635,0
test_id,DS04_id,6,78,fan_flow_mod,3,0,-0.637444022796627,-0.649852559871011,1,1,3,3,3,3,0.327879897366635,0
test_id,DS04_id,6,78,HPC_eff_mod,4,0,0,-0.0289429178430205,0,0,0,0,3,3,0.327879897366635,0
test_id,DS04_id,6,78,HPC_flow_mod,5,0,0,-0.0234403672597203,0,0,0,0,3,3,0.327879897366635,0
test_id,DS04_id,6,78,LPT_eff_mod,6,0,0,-0.00723413733286244,0,0,0,0,3,3,0.327879897366635,0
test_id,DS04_id,6,78,LPT_flow_mod,7,0,0,-0,0,0,0,0,3,3,0.327879897366635,0
test_id,DS04_id,6,78,LPC_eff_mod,8,0,0,-0.00825937855521854,0,1,0,1,3,3,0.327879897366635,0
test_id,DS04_id,6,78,LPC_flow_mod,9,0,0,-0.0092306561307282,0,0,0,0,3,3,0.327879897366635,0
test_id,DS04_id,6,79,HPT_eff_mod,1,0,0,-0,0,0,0,0,3,3,1.17144494192022,1
test_id,DS04_id,6,79,fan_eff_mod,2,0,-0.647959983030504,-0.721849596451811,1,1,3,3,3,3,1.17144494192022,1
test_id,DS04_id,6,79,fan_flow_mod,3,0,-0.693606877580339,-0.799956113959073,1,1,3,3,3,3,1.17144494192022,1
test_id,DS04_id,6,79,HPC_eff_mod,4,0,0,-0.0289429178430205,0,0,0,0,3,3,1.17144494192022,1
test_id,DS04_id,6,79,HPC_flow_mod,5,0,0,-0.0234403672597203,0,1,0,2,3,3,1.17144494192022,1
test_id,DS04_id,6,79,LPT_eff_mod,6,0,0,-0.0134496334029313,0,0,0,0,3,3,1.17144494192022,1
test_id,DS04_id,6,79,LPT_flow_mod,7,0,0,-0,0,0,0,0,3,3,1.17144494192022,1
test_id,DS04_id,6,79,LPC_eff_mod,8,0,0,-0.00825937855521854,0,1,0,1,3,3,1.17144494192022,1
test_id,DS04_id,6,79,LPC_flow_mod,9,0,0,-0.0092306561307282,0,0,0,0,3,3,1.17144494192022,1
test_id,DS04_id,6,80,HPT_eff_mod,1,0,0,-0,0,0,0,0,3,3,1.17426247272025,1
test_id,DS04_id,6,80,fan_eff_mod,2,0,-0.721163421188525,-0.774155887805494,1,1,3,3,3,3,1.17426247272025,1
test_id,DS04_id,6,80,fan_flow_mod,3,0,-0.759921533162644,-0.799956113959073,1,1,3,3,3,3,1.17426247272025,1
test_id,DS04_id,6,80,HPC_eff_mod,4,0,0,-0.0289429178430205,0,0,0,0,3,3,1.17426247272025,1
test_id,DS04_id,6,80,HPC_flow_mod,5,0,0,-0.0234403672597203,0,1,0,2,3,3,1.17426247272025,1
test_id,DS04_id,6,80,LPT_eff_mod,6,0,0,-0.0134496334029313,0,0,0,0,3,3,1.17426247272025,1
test_id,DS04_id,6,80,LPT_flow_mod,7,0,0,-0,0,0,0,0,3,3,1.17426247272025,1
test_id,DS04_id,6,80,LPC_eff_mod,8,0,0,-0.0293556069608888,0,1,0,2,3,3,1.17426247272025,1
test_id,DS04_id,6,80,LPC_flow_mod,9,0,0,-0.0092306561307282,0,0,0,0,3,3,1.17426247272025,1
test_id,DS04_id,6,81,HPT_eff_mod,1,0,0,-0,0,0,0,0,3,3,0.169017139563231,0
test_id,DS04_id,6,81,fan_eff_mod,2,0,-0.803577348378597,-0.999865165445028,1,1,3,3,3,3,0.169017139563231,0
test_id,DS04_id,6,81,fan_flow_mod,3,0,-0.831399490345892,-1.08531037550822,1,1,3,3,3,3,0.169017139563231,0
test_id,DS04_id,6,81,HPC_eff_mod,4,0,0,-0.0747526156706502,0,0,0,0,3,3,0.169017139563231,0
test_id,DS04_id,6,81,HPC_flow_mod,5,0,0,-0.0581896516199799,0,1,0,2,3,3,0.169017139563231,0
test_id,DS04_id,6,81,LPT_eff_mod,6,0,0,-0.0134496334029313,0,0,0,0,3,3,0.169017139563231,0
test_id,DS04_id,6,81,LPT_flow_mod,7,0,0,-0,0,0,0,0,3,3,0.169017139563231,0
test_id,DS04_id,6,81,LPC_eff_mod,8,0,0,-0.0469867338703307,0,1,0,2,3,3,0.169017139563231,0
test_id,DS04_id,6,81,LPC_flow_mod,9,0,0,-0.12575006839717,0,0,0,0,3,3,0.169017139563231,0
test_id,DS04_id,6,82,HPT_eff_mod,1,0,0,-0,0,0,0,0,3,3,0.144189841329848,0
test_id,DS04_id,6,82,fan_eff_mod,2,0,-0.896752843543778,-1.1088936462271,1,1,3,3,3,3,0.144189841329848,0
test_id,DS04_id,6,82,fan_flow_mod,3,0,-0.908230140455661,-1.17802821455687,1,1,3,3,3,3,0.144189841329848,0
test_id,DS04_id,6,82,HPC_eff_mod,4,0,0,-0.0804019576152946,0,1,0,2,3,3,0.144189841329848,0
test_id,DS04_id,6,82,HPC_flow_mod,5,0,0,-0.0626080349507193,0,1,0,2,3,3,0.144189841329848,0
test_id,DS04_id,6,82,LPT_eff_mod,6,0,0,-0.0134496334029313,0,0,0,0,3,3,0.144189841329848,0
test_id,DS04_id,6,82,LPT_flow_mod,7,0,0,-0,0,0,0,0,3,3,0.144189841329848,0
test_id,DS04_id,6,82,LPC_eff_mod,8,0,0,-0.0625439349106304,0,1,0,2,3,3,0.144189841329848,0
test_id,DS04_id,6,82,LPC_flow_mod,9,0,0,-0.12575006839717,0,0,0,0,3,3,0.144189841329848,0
test_id,DS04_id,6,83,HPT_eff_mod,1,0,0,-0,0,0,0,0,3,3,0.156699457949994,0
test_id,DS04_id,6,83,fan_eff_mod,2,0,-0.999629006780166,-1.26994331978454,1,1,3,3,3,3,0.156699457949994,0
test_id,DS04_id,6,83,fan_flow_mod,3,0,-0.99302020554266,-1.33539931772935,1,1,3,3,3,3,0.156699457949994,0
test_id,DS04_id,6,83,HPC_eff_mod,4,0,0,-0.0995024253165634,0,1,0,2,3,3,0.156699457949994,0
test_id,DS04_id,6,83,HPC_flow_mod,5,0,0,-0.0945739294866626,0,1,0,2,3,3,0.156699457949994,0
test_id,DS04_id,6,83,LPT_eff_mod,6,0,0,-0.0134496334029313,0,1,0,1,3,3,0.156699457949994,0
test_id,DS04_id,6,83,LPT_flow_mod,7,0,0,-0,0,0,0,0,3,3,0.156699457949994,0
test_id,DS04_id,6,83,LPC_eff_mod,8,0,0,-0.0825892566525353,0,1,0,2,3,3,0.156699457949994,0
test_id,DS04_id,6,83,LPC_flow_mod,9,0,0,-0.168616675418973,0,0,0,0,3,3,0.156699457949994,0
test_id,DS05_id,2,1,HPT_eff_mod,1,1,0,-0,0,0,0,0,0,0,0.0911924579788637,0
test_id,DS05_id,2,1,fan_eff_mod,2,1,0,-0,0,0,0,0,0,0,0.0911924579788637,0
test_id,DS05_id,2,1,fan_flow_mod,3,1,0,-0,0,0,0,0,0,0,0.0911924579788637,0
test_id,DS05_id,2,1,HPC_eff_mod,4,1,0.00463379844581187,-0,0,0,0,0,0,0,0.0911924579788637,0
test_id,DS05_id,2,1,HPC_flow_mod,5,1,0.00310956874508003,-0,0,0,0,0,0,0,0.0911924579788637,0
test_id,DS05_id,2,1,LPT_eff_mod,6,1,0,-0,0,0,0,0,0,0,0.0911924579788637,0
test_id,DS05_id,2,1,LPT_flow_mod,7,1,0,-0,0,0,0,0,0,0,0.0911924579788637,0
test_id,DS05_id,2,1,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.0911924579788637,0
test_id,DS05_id,2,1,LPC_flow_mod,9,1,0,-0,0,0,0,0,0,0,0.0911924579788637,0
test_id,DS05_id,2,2,HPT_eff_mod,1,1,0,-0,0,0,0,0,0,0,0.0815138307628884,0
test_id,DS05_id,2,2,fan_eff_mod,2,1,0,-0,0,0,0,0,0,0,0.0815138307628884,0
test_id,DS05_id,2,2,fan_flow_mod,3,1,0,-0,0,0,0,0,0,0,0.0815138307628884,0
test_id,DS05_id,2,2,HPC_eff_mod,4,1,-0.00267166364543394,-0,0,0,0,0,0,0,0.0815138307628884,0
test_id,DS05_id,2,2,HPC_flow_mod,5,1,-0.00130762102039155,-0,0,0,0,0,0,0,0.0815138307628884,0
test_id,DS05_id,2,2,LPT_eff_mod,6,1,0,-0.00178134758857341,0,0,0,0,0,0,0.0815138307628884,0
test_id,DS05_id,2,2,LPT_flow_mod,7,1,0,-0,0,0,0,0,0,0,0.0815138307628884,0
test_id,DS05_id,2,2,LPC_eff_mod,8,1,0,-0,0,0,0,0,0,0,0.0815138307628884,0
